contract_address,chain,protocol,method_id,method,absolute_executions,%,cum %
0x16613524e02ad97edfef371bc883f2f5d6c480a5,base,,0x666256aa,,29,,
0xf1182229b71e79e504b1d2bf076c15a277311e05,eth,,0x095ea7b3,,29,,
0xef4fb24ad0916217251f553c0596f8edc630eb66,eth,,0xb9303701,,29,,
0xd2c869382c7ac9f87ff73548d029d67c0f9dee31,eth,,0x095ea7b3,,29,,
0x8fa16d2bdf3ed7b89a0176bb98a1d325d43a6df9,base,,0x8c1635a5,,29,,
0xbe1053ec4ac137c9a5b4462d53d5c2c0b89a2b79,base,,0x095ea7b3,,29,,
0x12ef10a4fc6e1ea44b4ca9508760ff51c647bb71,eth,,0xa9059cbb,,29,,
0xe52cec0e90115abeb3304baa36bc2655731f7934,eth,,0x2b218022,,29,,
0xbc14d8563b248b79689ecbc43bba53290e0b6b66,arb,,0x77097fc8,,29,,
0x3f29cb4111cbda8081642da1f75b3c12decf2516,eth,,0x5a7b87f2,,29,,
0x4f9a0e7fd2bf6067db6994cf12e4495df938e6e9,polygon-zkevm,,0xd0e30db0,,28,,
0x1eb73fee2090fb1c20105d5ba887e3c3ba14a17e,eth,,0xfa2b068f,,28,,
0x13f56d5d6193ee95f094fe9448cbbd783df95498,eth,,0x66d30b94,,28,,
0x0cab6977a9c70e04458b740476b498b214019641,linea,,0x744773f1,,28,,
0x88a89866439f4c2830986b79cbe6f69d1bd548bb,op,,0x095ea7b3,,28,,
0x52eaecac2402633d98b95213d0b473e069d86590,base,,0x441a3e70,,28,,
0xebb82c932759b515b2efc1cfbb6bf2f6dbace404,eth,,0x095ea7b3,,28,,
0x1b6382dbdea11d97f24495c9a90b7c88469134a4,ftm,,0x095ea7b3,,28,,
0x939727d85d99d0ac339bf1b76dfe30ca27c19067,arb,,0x095ea7b3,,28,,
0x9e2ceda38d2202582ec02f337ddf5c3daedb20f3,eth,,0x57bc3d78,,28,,
0x36f9d8bc85ee530ec868d78c6509e7dabe8abdcb,arb,,0xaad3ec96,,28,,
0x3845badade8e6dff049820680d1f14bd3903a5d0,eth,,0xa9059cbb,,28,,
0xce16f69375520ab01377ce7b88f5ba8c48f8d666,bsc,,0x846a1bc6,,28,,
0xb6a37b5d14d502c3ab0ae6f3a0e058bc9517786e,eth,,0xa22cb465,,28,,
0x8901cb2e82cc95c01e42206f8d1f417fe53e7af0,base,,0x095ea7b3,,28,,
0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,arb,,0xd505accf,,28,,
0x3ee18b2214aff97000d974cf647e7c347e8fa585,eth,,0x0f5287b0,,28,,
0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,eth,,0x23b872dd,,28,,
0x804aed5e9835dc56419695f2d1cf877ae0336579,base,,0x31279d3d,,28,,
0x3e34eabf5858a126cb583107e643080cee20ca64,eth,,0x095ea7b3,,28,,
0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8,arb,,0x23b872dd,,28,,
0x6dd963c510c2d2f09d5eddb48ede45fed063eb36,arb,,0x23b872dd,,28,,
0xca10e8825fa9f1db0651cd48a9097997dbf7615d,arb,,0xfd594a08,,28,,
0x5eca7b975e34567d9460fa613013a7a6993ad185,eth,,0x095ea7b3,,28,,
0x72e4f9f808c49a2a61de9c5896298920dc4eeea9,eth,,0xa9059cbb,,28,,
0x064f6d3ed291428b61c4369c08e47db2a5ff0d0f,base,,0x095ea7b3,,28,,
0xec8da1bace73b413ff024d6d42e2a1624e353983,arb,,0x379607f5,,28,,
0x3e647e1242a8ce0ce013cb967fbff742d7846242,arb,,0x32bf47ad,,28,,
0x7cc74075d60c059468e267bef5d454d032565325,base,,0x095ea7b3,,28,,
0xadb9d68c613df4aa363b42161e1282117c7b9594,arb,dolomite,0x6e4bb3b5,,28,,
0x0a6e511fe663827b9ca7e2d2542b20b37fc217a6,matic,,0x2646478b,,28,,
0xb3c40b02f38f61f3d141c325c19f35b1f9df99ca,arb,,0x35347fc5,,28,,
0x7a5d193fe4ed9098f7eadc99797087c96b002907,arb,,0x095ea7b3,,28,,
0x306b1ea3ecdf94ab739f1910bbda052ed4a9f949,eth,,0xa22cb465,,28,,
0x4993e9d7c2c76760ac1cbd1674d44152a59daaed,arb,,0x095ea7b3,,28,,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,op,,0x4630a0d8,,28,,
0x34d85c9cdeb23fa97cb08333b511ac86e1c4e258,eth,,0xa22cb465,,28,,
0x769272677fab02575e84945f03eca517acc544cc,eth,,0xa22cb465,,28,,
0x1b05e4e814b3431a48b8164c41eac834d9ce2da6,base,,0x095ea7b3,,28,,
0x8ab2ff0116a279a99950c66a12298962d152b83c,eth,,0xa9059cbb,,28,,
0xe7d3982e214f9dfd53d23a7f72851a7044072250,eth,,0xfa2b068f,,27,,
0xe87753eb91d6a61ea342bb9044a97764366cc7b2,eth,,0x8f1e3767,,27,,
0x6131b5fae19ea4f9d964eac0408e4408b66337b5,matic,,0x8af033fb,,27,,
0x99c9fc46f92e8a1c0dec1b1747d010903e884be1,eth,,0xb1a1a882,,27,,
0x0000000000e655fae4d56241588680f86e3b2377,eth,,0x79ed31d4,,27,,
0x2d7a092036cc1e39ac37a4c4c7f6f9aadcfd5f80,arb,,0xcf9d0b5f,,27,,
0x62d1ed2300a42fb66e583da3099849700ebbfe7a,base,,0x7ff36ab5,,27,,
0x1a0120eab44157ba10d767e0f4a38a0a6452bcf9,eth,,0x095ea7b3,,27,,
0xa26c2a6bfec5512c13ae9eacf41cb4319d30ccf0,matic,,0x666256aa,,27,,
0xc72b5c6d2c33063e89a50b2f77c99193ae6cee6c,arb,,0x7715ee75,,27,,
0xe0e907e3743715294c2a5f52618d278cbc006ced,eth,,0x8e8ce937,,27,,
0x3a23f943181408eac424116af7b7790c94cb97a5,arb,,0x37c6145a,,27,,
0x98585dfc8d9e7d48f0b1ae47ce33332cf4237d96,eth,,0x095ea7b3,,27,,
0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,matic,,0x2e1a7d4d,,27,,
0xd3bad64adfa4e442fdf21556e1f8eb7298282ef5,op,,0xc00007b0,,27,,
0xce16f69375520ab01377ce7b88f5ba8c48f8d666,base,,0x846a1bc6,,27,,
0xe8b6395d223c9d3d85e162f2cb2023bc9088a908,matic,,0xcef0ff60,,27,,
0xe1dc516b1486aba548eecd2947a11273518434a4,eth,,0x42842e0e,,27,,
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,eth,,0x58f15100,,27,,
0xaaa1ee8dc1864ae49185c368e8c64dd780a50fb7,arb,,0xeb8738f5,,27,,
0xe28b3b32b6c345a34ff64674606124dd5aceca30,eth,,0x23b872dd,,27,,
0x46abb88ae1f2a35ea559925d99fdc5441b592687,base,,0xeb4aa7bb,,27,,
0x732c86e2531601bdf6a93bb19b1a5da9f5502da1,eth,,0x095ea7b3,,27,,
0x74312363e45dcaba76c59ec49a7aa8a65a67eed3,eth,,0x357a150b,,27,,
0xd3d0cff8d48846042f17583add5b795cfd81a0d2,eth,,0x095ea7b3,,27,,
0x2723522702093601e6360cae665518c4f63e9da6,bsc,,0x4940e2d1,,27,,
0xed4fd17e6f9fb4ad64c8e9660f370ba64c7e960a,eth,,0xd0e30db0,,27,,
0xec9df85f362d3ebc4b9ca0ed7d7fdecf8cfbdeb8,op,,0xc00007b0,,27,,
0x0439e60f02a8900a951603950d8d4527f400c3f1,eth,,0x3ce33bff,,27,,
0xba12222222228d8ba445958a75a0704d566bf2c8,eth,,0xb95cac28,,27,,
0xa58e81fe9b61b5c3fe2afd33cf304c454abfc7cb,eth,,0xc47f0027,,27,,
0xafccb724e3aec1657fc9514e3e53a0e71e80622d,arb,,0x095ea7b3,,27,,
0xb58f5110855fbef7a715d325d60543e7d4c18143,polygon-zkevm,,0x51905636,,27,,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,arb,,0xd505accf,,27,,
0x5aea5775959fbc2557cc8789bc1bf90a239d9a91,zksync,,0xd0e30db0,,27,,
0x71eaf68c2a23b7bd78db4987c3ecdb41c3b3b388,base,,0x379607f5,,27,,
0x2ac2b254bc18cd4999f64773a966e4f4869c34ee,arb,,0x095ea7b3,,27,,
0x4f9a0e7fd2bf6067db6994cf12e4495df938e6e9,polygon-zkevm,,0x095ea7b3,,27,,
0x7cb1b38591021309c64f451859d79312d8ca2789,base,,0x1e9a6950,,27,,
0x941a6d105802cccaa06de58a13a6f49ebdcd481c,eth,,0xbb23db72,,27,,
0xd8c61ede8cd9ee7b93855c3f110191e95edf2979,bsc,,0x0e5c011e,,27,,
0x2da10a1e27bf85cedd8ffb1abbe97e53391c0295,zksync,,0x353766c6,,26,,
0x2c91fcfcf4d6f218ca8fe0d70f7f851a4b41140b,op,,0xc00007b0,,26,,
0xe87753eb91d6a61ea342bb9044a97764366cc7b2,eth,,0x25d3752b,,26,,
0xb4315e873dbcf96ffd0acd8ea43f689d8c20fb30,avax,,0x81c2fdfb,,26,,
0x04068da6c83afcfa0e13ba15a6696662335d5b75,ftm,,0x095ea7b3,,26,,
0xc0c5aa69dbe4d6dddfbc89c0957686ec60f24389,avax,,0x23b872dd,,26,,
0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,eth,,0x23b872dd,,26,,
0x00000f312c54d0dd25888ee9cdc3dee988700000,base,,0x065573f8,,26,,
0x7e7a0e201fd38d3adaa9523da6c109a07118c96a,matic,,0xc2288147,,26,,
0xba2ae424d960c26247dd6c32edc70b295c744c43,bsc,,0x23b872dd,,26,,
0x1cb60033f61e4fc171c963f0d2d3f63ece24319c,linea,,0xac9650d8,,26,,
0x1876ea7702c0ad0c6a2ae6036de7733edfbca519,bsc,,0x4870496f,,26,,
0x55278f3a9441aee88ef8d5a8c01aaa8fb77a7a1e,eth,,0x02327c0a,,26,,
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,eth,,0xde0e9a3e,,26,,
0x621879c6239d8ab9b82712fb56e7be880ce0c6ee,eth,,0x095ea7b3,,26,,
0xbd2dbb8ecea9743ca5b16423b4eaa26bdcfe5ed2,base,,0x095ea7b3,,26,,
0xc01e2ff20501839db7b28f5cb3ed2876fea3d6b1,base,,0xc00007b0,,26,,
0x88bc5d8043195d3362262a6f35a8e416e416fa97,arb,,0xa22cb465,,26,,
0x1cfe94fc269178137a8247a5817a0495e3061b69,linea,,0xe608f614,,26,,
0xa26c2a6bfec5512c13ae9eacf41cb4319d30ccf0,matic,,0x7715ee75,,26,,
0x1111111254eeb25477b68fb85ed929f73a960582,matic,,0x0502b1c5,,26,,
0xae5f14a9aed2b56121fb964a84a9dff114296563,bsc,,0x6c75e721,,26,,
0xe09a60fae6d77658b9767a70e2f361b46dd3f16a,zksync,,0x7715ee75,,26,,
0xb5376ab455194328fe41450a587f11bcda2363fa,eth,,0x47e7ef24,,26,,
0xf6ad3ccf71abb3e12becf6b3d2a74c963859adcd,polygon-zkevm,,0xc04b8d59,,26,,
0x0000000001e4ef00d069e71d6ba041b0a16f7ea0,arb,,0x015491d1,,26,,
0x83ff72365947947e7258ee1b46782dfca2e1b96b,arb,,0x6a761202,,26,,
0xce16f69375520ab01377ce7b88f5ba8c48f8d666,eth,,0x846a1bc6,,26,,
0xcea0a2228145d0fd25de083e3786ddb1ea184296,base,,0xc00007b0,,26,,
0xe28b3b32b6c345a34ff64674606124dd5aceca30,eth,,0x095ea7b3,,26,,
0x0521fa0bf785ae9759c7cb3cbe7512ebf20fbdaa,eth,,0xb4b19278,,26,,
0x7246bc98791047378de9bd9cfdf050597a7efae8,arb,,0x441a3e70,,26,,
0xd359bc471554504f683fbd4f6e36848612349ddf,arb,,0xc2288147,,26,,
0x82a0e6c02b91ec9f6ff943c0a933c03dbaa19689,matic,,0x095ea7b3,,26,,
0xee1727f5074e747716637e1776b7f7c7133f16b1,polygon-zkevm,,0x852a12e3,,26,,
0xc94abf0292ac04aac18c251d9c8169a8dd2bbbdc,linea,,0x48a15e6f,,26,,
0x66eed5ff1701e6ed8470dc391f05e27b1d0657eb,ftm,,0x095ea7b3,,26,,
0x1b829b926a14634d36625e60165c0770c09d02b2,eth,,0xa22cb465,,26,,
0x3335733c454805df6a77f825f266e136fb4a3333,arb,,0xe1fcde8e,,26,,
0x470c8950c0c3aa4b09654bc73b004615119a44b5,eth,,0x095ea7b3,,26,,
0xae5f14a9aed2b56121fb964a84a9dff114296563,bsc,,0x2c920d0a,,26,,
0x89913088bf483c65325fbd43ce15051b78d762d4,op,,0xc00007b0,,26,,
0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,eth,,0x095ea7b3,,26,,
0x8a1bbef259b00ced668a8c69e50d92619c672176,eth,,0x42842e0e,,26,,
0x3c8b650257cfb5f272f799f5e2b4e65093a11a05,op,,0x095ea7b3,,26,,
0x38e382f74dfb84608f3c1f10187f6bef5951de93,eth,,0x23b872dd,,26,,
0xd9d74a29307cc6fc8bf424ee4217f1a587fbc8dc,eth,,0x29723511,,26,,
0x92e4f29be975c1b1eb72e77de24dccf11432a5bd,bsc,,0x7c025200,,26,,
0x7bc8b1b5aba4df3be9f9a32dae501214dc0e4f3f,arb,,0xba847759,,26,,
0x68c8a55f3d2f62487229af226629d985fe2dc7cb,arb,,0x542570c4,,26,,
0xa9dd725ba2eaacdb7a30d17597b7d8c3fd2f80ed,arb,,0xfb9513d6,,26,,
0xd7107a47b4fbbc585b25bbee3777b2edc11d156c,zksync,,0x379607f5,,26,,
0xae5f14a9aed2b56121fb964a84a9dff114296563,bsc,,0x2017ddde,,26,,
0x0d3d4373f06fc46b6b58c2bd4a48613637a0d830,base,,0x31279d3d,,26,,
0xa36d383955340bac63f7211dcccb4f446c2b8e28,eth,,0x009836b3,,26,,
0x0776c06907ce6ff3d9dbf84ba9b3422d7225942d,arb,penpie,0x47e7ef24,,26,,
0x790b2cf29ed4f310bf7641f013c65d4560d28371,eth,,0x42842e0e,,26,,
0x48a9bf0f5467d6760edeb50a80398d8a9eaae989,linea,,0x294652d5,,26,,
0xf955c57f9ea9dc8781965feae0b6a2ace2bad6f3,eth,,0xb24614f2,,26,,
0xa1034ed2c9eb616d6f7f318614316e64682e7923,op,,0xc00007b0,,25,,
0xa0dd6dd7775e93eb842db0aa142c9c581031ed3b,eth,,0x095ea7b3,,25,,
0x3f0b6fe90aa17c59d200fa4baedc8935cea24f7c,eth,,0xa0712d68,,25,,
0xc36442b4a4522e871399cd717abdd847ab11fe88,arb,,0x88316456,,25,,
0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,eth,,0xa9059cbb,,25,,
0x169c06b4cfb09bfd73a81e6f2bb1eb514d75bb19,linea,,0x7ff36ab5,,25,,
0xddaecf4b02a3e45b96fc2d7339c997e072b0d034,arb,,0x1df0af3f,,25,,
0xe6428ab329307ceaf637fa8e2d8224aae034abd2,arb,,0x98f3b12d,,25,,
0x1b37c1669fa0e92a3cfdc64b13d25c94a295a6fa,base,,0x542570c4,,25,,
0x052ab3fd33cadf9d9f227254252da3f996431f75,arb,,0x0428d084,,25,,
0x9a601c5bb360811d96a23689066af316a30c3027,op,,0x095ea7b3,,25,,
0xc4623408e3060f3c57e1a8d3716123f478e5d82f,base,,0x18cbafe5,swap,25,,
0x7b2e3fc7510d1a51b3bef735f985446589219354,arb,,0x819bc4b9,,25,,
0x475bfaa1848591ae0e6ab69600f48d828f61a80e,bsc,,0x23b872dd,,25,,
0x1f514a61bcde34f94bc39731235690ab9da737f7,op,,0x095ea7b3,,25,,
0x614da3b37b6f66f7ce69b4bbbcf9a55ce6168707,eth,,0x095ea7b3,,25,,
0xfdc9018af0e37abf89233554c937eb5068127080,bsc,,0x1249c58b,,25,,
0xd9c79b111d2737013f1af210f6687a9fa7852b49,arb,,0xa694fc3a,,25,,
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,bsc,,0x46c67b6d,,25,,
0x14d4bd92d17c9510f0629cf69b7fccf0a621e6b8,base,,0xa694fc3a,,25,,
0x3ff13895c5449591e3296192649169c9110941f0,base,,0x095ea7b3,,25,,
0xfea793aa415061c483d2390414275ad314b3f621,eth,,0xac9650d8,,25,,
0xb95db5b167d75e6d04227cfffa61069348d271f5,arb,,0xabb5e5e2,,25,,
0xdef1c0ded9bec7f1a1670819833240f027b25eff,avax,,0x415565b0,,25,,
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,eth,,0x573ade81,,25,,
0x5b7533812759b45c2b44c19e320ba2cd2681b542,eth,,0x23b872dd,,25,,
0x39da41747a83aee658334415666f3ef92dd0d541,eth,,0x09ba153d,,25,,
0xcac410cd44717311f63aaf6081cb07244f10844f,bsc,,0xe95a644f,,25,,
0xfbdec55b0722e1bab3f3784009657e71db747ff5,eth,,0x4e71d92d,,25,,
0x58dd173f30ecffdfebcd242c71241fb2f179e9b9,base,,0x1b6b7298,,25,,
0xdf3e4da3ee75f1018d277222967ce3d69f3271d9,zksync,,0x819bc4b9,,25,,
0x4da1b400a96cbb3d0f55c94af7bf7302c289dde8,matic,,0xcfc93274,,25,,
0x76ba3ec5f5adbf1c58c91e86502232317eea72de,arb,,0x2e1a7d4d,,25,,
0x8c1a3cf8f83074169fe5d7ad50b978e1cd6b37c7,base,,0x18cbafe5,,25,,
0xca423977156bb05b13a2ba3b76bc5419e2fe9680,op,,0x84a7f3dd,,25,,
0x327df1e6de05895d2ab08513aadd9313fe505d86,base,,0x2195995c,,25,,
0x8c7ac134ed985367eadc6f727d79e8295e11435c,eth,,0x095ea7b3,,25,,
0x32226588378236fd0c7c4053999f88ac0e5cac77,arb,,0x5ae401dc,,25,,
0xeca7ff920e7162334634c721133f3183b83b0323,base,,0xb6b55f25,,25,,
0x5d82183db96e55a5f2caee691728584cd4a037e1,base,,0x5f2918c0,,25,,
0x9a01857f33aa382b1d5bb96c3180347862432b0d,arb,,0xa4d855df,,25,,
0x794a61358d6845594f94dc1db02a252b5b4814ad,arb,,0x94b576de,,25,,
0x3a23f943181408eac424116af7b7790c94cb97a5,arb,,0x0000018a,,25,,
0xce16f69375520ab01377ce7b88f5ba8c48f8d666,eth,,0x21477960,,25,,
0x8419f704cd6520e2c3ef477ef9bfa3159ea1aca7,matic,,0x47153f82,,25,,
0xb87a436b93ffe9d75c5cfa7bacfff96430b09868,arb,,0xf2ae372f,,25,,
0xe592427a0aece92de3edee1f18e0157c05861564,eth,,0xac9650d8,,25,,
0xb87a436b93ffe9d75c5cfa7bacfff96430b09868,arb,,0x7be7d141,,25,,
0xb49c4e680174e331cb0a7ff3ab58afc9738d5f8b,op,,0xed995307,,25,,
0xf544251d25f3d243a36b07e7e7962a678f952691,base,,0x095ea7b3,,24,,
0x01cc6b33c63cee896521d63451896c14d42d05ea,base,,0x7cbc2373,,24,,
0xb5265f0b810a8db32bc1361f3a5230d4402f37f1,arb,,0x4e71d92d,,24,,
0x1876ea7702c0ad0c6a2ae6036de7733edfbca519,bsc,,0x8c3152e9,,24,,
0x7bfc80a1dc182720220265e0fe0a02f0f4607748,arb,,0xf2c298be,,24,,
0x60ae616a2155ee3d9a68541ba4544862310933d4,avax,,0xc57559dd,,24,,
0xe708aa9e887980750c040a6a2cb901c37aa34f3b,arb,,0x0dede6c4,,24,,
0xe47bb08ff23bed7e5c67739c2d420b40188c6961,eth,,0x1feed31f,,24,,
0xcc42724c6683b7e57334c4e856f4c9965ed682bd,bsc,,0x23b872dd,,24,,
0x72c590349535ad52e6953744cb2a36b409542719,eth,,0x5f548614,,24,,
0x3999d2c5207c06bbc5cf8a6bea52966cabb76d41,eth,,0x8107aee3,,24,,
0xaadc2d4261199ce24a4b0a57370c4fcf43bb60aa,eth,,0xa22cb465,,24,,
0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,arb,,0x23b872dd,,24,,
0x1f23b787053802108fed5b67cf703f0778aebad8,base,,0x095ea7b3,,24,,
0x7e7a0e201fd38d3adaa9523da6c109a07118c96a,avax,,0xc2288147,,24,,
0xe3e3a6cf662a6d7b2b8a60e8ae44636c7e014476,arb,,0x08c7750e,,24,,
0x9485aca5bbbe1667ad97c7fe7c4531a624c8b1ed,op,,0x095ea7b3,,24,,
0x3071be11f9e92a9eb28f305e1fa033cd102714e7,eth,,0x441a3e70,,24,,
0xad8fddba70583a9f864c7f18661acba586f9f128,eth,,0xa22cb465,,24,,
0x16296859c15289731521f199f0a5f762df6347d0,eth,,0xe74fac20,,24,,
0xd85b5e176a30edd1915d6728faebd25669b60d8b,matic,,0xe5585666,,24,,
0xfef8205d4c472fe0442fc1026acc34e6d88e438c,eth,,0xf9afb26a,,24,,
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,eth,,0xea598cb0,,24,,
0xcb8a95e76a16b58c30b01e39dd6aad5949e5e802,eth,,0x095ea7b3,,24,,
0x00000000000000adc04c56bf30ac9d3c0aaf14dc,arb,,0x87201b41,,24,,
0x3296ee4fa62d0d78b1999617886e969a22653383,arb,,0x2e1a7d4d,,24,,
0xffffffffb9059a7285849bafddf324e2c308c164,eth,,0x525b6ba0,,24,,
0xb64e280e9d1b5dbec4accedb2257a87b400db149,arb,,0x095ea7b3,,24,,
0xee1727f5074e747716637e1776b7f7c7133f16b1,polygon-zkevm,,0x4e4d9fea,,24,,
0xb284f375cfe9bf68a5304a3a9a279e9e044fb7c1,eth,,0xa22cb465,,24,,
0x6e20e155819f0ee08d1291b0b9889b0e011b8224,op,,0x66514c97,,24,,
0x388ffd4b4f14b74eb38a64335fd0622bb06a8a74,arb,,0x6eeb299e,,24,,
0x75c143460f6e3e22f439dff947e25c9ccb72d2e8,arb,,0x4641257d,,24,,
0xba12222222228d8ba445958a75a0704d566bf2c8,base,,0x52bbbe29,,24,,
0x175860f1629583526f74123df5b25e017e238e2b,op,,0x1249c58b,,24,,
0x032b241de86a8660f1ae0691a4760b426ea246d7,linea,,0x75ceafe6,,24,,
0x025137c819298654162de2609f407514de4bb027,base,,0xc00007b0,,24,,
0x53f451165ba6fdbe39a134673d13948261b2334a,eth,,0xd782d491,,24,,
0x3808e8c983023a125ffe2714e2a703a3bf02be0d,arb,,0xcfc3325a,,24,,
0x25722cd432d02895d9be45f5deb60fc479c8781e,eth,,0xa9059cbb,,24,,
0x272e156df8da513c69cb41cc7a99185d53f926bb,linea,,0xa8c9ed67,,24,,
0xbe99eb17fe79f98e5865df4f0e0ccff003102e28,arb,,0xdde15e0d,,24,,
0xb35b3d118c0394e750b4b59d2a2f9307393cd5db,bsc,,0xe74fac20,,24,,
0xb4315e873dbcf96ffd0acd8ea43f689d8c20fb30,arb,,0xb066ea7c,,24,,
0x311434160d7537be358930def317afb606c0d737,matic,,0x23b872dd,,24,,
0x08c4b60fda8aa6239b7de7d165bcf6f1686cad82,eth,,0x4faa8a26,,24,,
0xce048492076b0130821866f6d05a0b621b1715c8,linea,,0x07432196,,24,,
0x6d6ba21e4c4b29ca7bfa1c344ba1e35b8dae7205,bsc,,0x23b872dd,,24,,
0x7cb1b38591021309c64f451859d79312d8ca2789,base,,0x9629300c,,24,,
0x0000000000000000000000000000000000000800,moonbeam,,0x0465135b,,24,,
0x61c3a357bc3ca51b80ecd36cb1ae37e5465c6701,base,,0xb44154dd,,24,,
0x4d5bbce91d9bf7434bf358c1199c8a9c33303787,base,,0xf5d07b60,,24,,
0x71f6b11b371de742c8c65d0ef9e8a0837a61e5da,base,,0x095ea7b3,,24,,
0xce16f69375520ab01377ce7b88f5ba8c48f8d666,op,,0x21477960,,24,,
0xaaa2564deb34763e3d05162ed3f5c2658691f499,arb,,0x7ac09bf7,,24,,
0xd386a121991e51eab5e3433bf5b1cf4c8884b47a,base,,0x095ea7b3,,24,,
0xe2627bab7af74e333f3d89e4bd78c919d8b930e8,linea,,0x2205306d,,24,,
0x2ad82a4e39bac43a54ddfe6f94980aaf0d1409ef,op,,0xd6febde8,,24,,
0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,avax,,0xa9059cbb,,24,,
0xddaecf4b02a3e45b96fc2d7339c997e072b0d034,arb,,0xe982a482,,24,,
0xa88b82af76ecf08cf652846d10857eaeeca40c97,eth,,0xa22cb465,,24,,
0x00000000000000adc04c56bf30ac9d3c0aaf14dc,arb,,0xfd9f1e10,,24,,
0x83cc83da2acb44a513956bfca7f16ab31dab445a,matic,,0x7ac09bf7,,23,,
0x375488f097176507e39b9653b88fdc52cde736bf,op,,0x095ea7b3,,23,,
0x6bb7a17acc227fd1f6781d1eedeae01b42047ee0,arb,,0x095ea7b3,,23,,
0xa6897cce09980a302822256f875a7dcb1ebb79c9,eth,,0xadc9772e,,23,,
0x10417734001162ea139e8b044dfe28dbb8b28ad0,arb,,0x47e7ef24,,23,,
0x9dd329f5411466d9e0c488ff72519ca9fef0cb40,arb,,0x3e3a1560,,23,,
0x6131b5fae19ea4f9d964eac0408e4408b66337b5,bsc,,0x8af033fb,,23,,
0x8390a1da07e376ef7add4be859ba74fb83aa02d5,eth,,0x095ea7b3,,23,,
0x1111111254760f7ab3f16433eea9304126dcd199,op,,0xe449022e,,23,,
0x57a204aa1042f6e66dd7730813f4024114d74f37,eth,,0xa22cb465,,23,,
0x3296ee4fa62d0d78b1999617886e969a22653383,arb,,0xfaa009e8,,23,,
0x3a23f943181408eac424116af7b7790c94cb97a5,bsc,,0x00000002,,23,,
0x5946aeaab44e65eb370ffaa6a7ef2218cff9b47d,eth,,0xa22cb465,,23,,
0x5d9dba2d0ec06f44da7e234cbb0d7ba921834ae8,arb,,0x4641257d,,23,,
0x54de43b6ba21a5553697a2b78338e046dd7e0278,zksync,,0x40c10f19,,23,,
0xad7f33984bed10518012013d4ab0458d37fee6f3,linea,,0x0e752702,,23,,
0x4c80e24119cfb836cdf0a6b53dc23f04f7e652ca,base,,0x095ea7b3,,23,,
0x3c5d44dc1ba596604d2deef2775178a5983a7536,arb,,0xaad3ec96,,23,,
0xf726b769ea45edf14d159b23b2bda1a1af98f0b2,base,,0x095ea7b3,,23,,
0x0000000001e4ef00d069e71d6ba041b0a16f7ea0,arb,,0xf7e375e8,,23,,
0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74,eth,,0xa9059cbb,,23,,
0x1b41d54b3f8de13d58102c50d7431fd6aa1a2c48,eth,,0x42842e0e,,23,,
0x6ab0ca9c94fde313a3a1d34a8247ae6065bd2e73,ftm,,0x3593564c,,23,,
0xc9ea7a2337f27935cd3ccfb2f725b0428e731fbf,ftm,,0x7715ee75,,23,,
0x628ff693426583d9a7fb391e54366292f509d457,base,,0xc5ebeaec,,23,,
0xf3f04555f8fda510bfc77820fd6eb8446f59e72d,arb,,0x1eb1cff0,,23,,
0x1dd2d631c92b1acdfcdd51a0f7145a50130050c4,base,,0x095ea7b3,,23,,
0x0f1cbed8efa0e012adbccb1638d0ab0147d5ac00,bsc,,0x23b872dd,,23,,
0xa36d383955340bac63f7211dcccb4f446c2b8e28,eth,,0x1c73f691,,23,,
0xb971edb63c3b3ab10550ecfc01c2704b7fd4d6e9,bsc,,0x4d6ce1e5,,23,,
0x021d90bb2a020f7b24e67c88e73dfd9668714654,arb,,0xfc57f1bc,,23,,
0xd7f1dd5d49206349cae8b585fcb0ce3d96f1696f,matic,,0x83d13e01,,23,,
0xc95f60ca623400ddfc4620a3264263c08dea8448,arb,,0xe2bbb158,,23,,
0x5954ab967bc958940b7eb73ee84797dc8a2afbb9,eth,,0x381b4682,,23,,
0x861e3c82bc2753ea64ae5f962d993df6853a6700,eth,,0x6db4e99b,,23,,
0x9702230a8ea53601f5cd2dc00fdbc13d4df4a8c7,avax,,0x23b872dd,,23,,
0x5b96fcb5d57290882476062305f6606835631dd0,avax,,0x095ea7b3,,23,,
0x10ed43c718714eb63d5aa57b78b54704e256024e,bsc,,0x791ac947,swap,23,,
